rank,feature_location
998,FC_var_19905
999,FC_var_24743
1000,FC_var_12632
1001,FC_var_1794
1002,FC_var_20007
1003,FC_var_25249
1004,FC_var_11020
1005,FC_var_27656
1005,FC_var_5023
1007,FC_var_603
1008,FC_var_15484
1009,FC_var_12068
1010,FC_var_12050
1011,FC_var_22894
1012,FC_var_15652
1013,FC_var_35461
1014,FC_var_33019
1015,FC_var_3494
1016,FC_var_34337
1017,FC_var_34432
1018,FC_var_32396
1019,FC_var_13942
1020,FC_var_7974
1021,FC_var_4617
1022,FC_var_27308
1023,FC_var_42342
1024,FC_var_38469
1025,FC_var_33080
1026,FC_var_7199
1027,FC_var_4945
1028,FC_var_43747
1029,FC_var_32615
1030,FC_var_6488
1031,FC_var_28031
1032,FC_var_15182
1033,FC_var_19855
1034,FC_var_27376
1035,FC_var_6339
1036,FC_var_3480
1037,FC_var_40963
1038,FC_var_29243
1039,FC_var_15421
1040,FC_var_42062
1041,FC_var_30654
1042,FC_var_24130
1043,FC_var_8818
1044,FC_var_37137
1045,FC_var_35728
1046,FC_var_41706
1047,FC_var_27823
1048,FC_var_34861
1048,FC_var_43124
1050,FC_var_35221
1050,FC_var_35528
1052,FC_var_19247
1053,FC_var_22081
1054,FC_var_12206
1055,FC_var_31347
1056,FC_var_26369
1057,FC_var_20607
1058,FC_var_16623
1059,FC_var_5018
1060,FC_var_12623
1061,FC_var_32390
1062,FC_var_32828
1063,FC_var_2381
1064,FC_var_38868
1065,FC_var_30909
1066,FC_var_44000
1067,FC_var_19264
1068,FC_var_34214
1069,FC_var_29387
1070,FC_var_6796
1071,FC_var_7316
1072,FC_var_29315
1073,FC_var_39256
1074,FC_var_6143
1075,FC_var_10704
1075,FC_var_17754
1077,FC_var_190
1078,FC_var_14554
1079,FC_var_34213
1080,FC_var_11957
1081,FC_var_2148
1082,FC_var_28975
1083,FC_var_15434
1084,FC_var_16164
1085,FC_var_13012
1086,FC_var_30716
1087,FC_var_28978
1088,FC_var_5539
1089,FC_var_39658
1090,FC_var_8975
1091,FC_var_35858
1092,FC_var_1889
1093,FC_var_17078
1094,FC_var_23438
1095,FC_var_26723
1096,FC_var_27932
1097,FC_var_3731
1098,FC_var_19843
1099,FC_var_32145
1100,FC_var_42018
1101,FC_var_36950
1102,FC_var_29869
1103,FC_var_6496
1104,FC_var_33885
1105,FC_var_16
1106,FC_var_30298
1107,FC_var_40691
1108,FC_var_33556
1109,FC_var_19297
1110,FC_var_20499
1111,FC_var_87
1112,FC_var_37088
1113,FC_var_13142
1114,FC_var_39232
1115,FC_var_32285
1116,FC_var_33247
1116,FC_var_944
1118,FC_var_11660
1119,FC_var_11182
1120,FC_var_11574
1121,FC_var_21661
1122,FC_var_25011
1123,FC_var_8125
1124,FC_var_18721
1125,FC_var_13343
1126,FC_var_38268
1127,FC_var_15556
1128,FC_var_27325
1128,FC_var_9668
1130,FC_var_29266
1131,FC_var_28038
1132,FC_var_20453
1133,FC_var_27048
1134,FC_var_18167
1135,FC_var_20411
1136,FC_var_16227
1137,FC_var_17780
1138,FC_var_39763
1139,FC_var_44420
1140,FC_var_10364
1141,FC_var_4774
1142,FC_var_29980
1143,FC_var_29810
1144,FC_var_41558
1145,FC_var_23574
1145,FC_var_24140
1147,FC_var_11480
1148,FC_var_30269
1149,FC_var_36932
1150,FC_var_31256
1151,FC_var_36490
1152,FC_var_40514
1153,FC_var_6971
1154,FC_var_10036
1155,FC_var_38457
1156,FC_var_14042
1157,FC_var_24879
1158,FC_var_24775
1159,FC_var_7343
1160,FC_var_38913
1161,FC_var_12020
1162,FC_var_25303
1163,FC_var_10493
1164,FC_var_20795
1165,FC_var_2440
1166,FC_var_8966
1167,FC_var_14145
1168,FC_var_35075
1168,FC_var_6311
1170,FC_var_10870
1171,FC_var_38289
1172,FC_var_7464
1173,FC_var_14946
1174,FC_var_14674
1175,FC_var_18093
1176,FC_var_25529
1177,FC_var_25205
1178,FC_var_8221
1179,FC_var_18732
1180,FC_var_13869
1181,FC_var_36556
1182,FC_var_23208
1183,FC_var_11203
1184,FC_var_13470
1185,FC_var_25241
1186,FC_var_21439
1187,FC_var_9416
1188,FC_var_33286
1189,FC_var_26539
1190,FC_var_17616
1191,FC_var_4837
1192,FC_var_18621
1192,FC_var_29427
1194,FC_var_15573
1195,FC_var_22185
1196,FC_var_16019
1197,FC_var_124
1198,FC_var_41576
1199,FC_var_12903
1200,FC_var_3235
1201,FC_var_34335
1202,FC_var_28181
1203,FC_var_15355
