rank,feature_location
930,FC_mean_2535
931,FC_mean_37121
932,FC_mean_18043
933,FC_mean_22579
934,FC_mean_33471
935,FC_mean_5939
936,FC_mean_17279
937,FC_mean_37725
937,FC_mean_41388
939,FC_mean_3346
940,FC_mean_7057
941,FC_mean_41294
941,FC_mean_43321
943,FC_mean_30573
943,FC_mean_39855
945,FC_mean_26328
946,FC_mean_28754
947,FC_mean_32262
948,FC_mean_42648
949,FC_mean_24814
950,FC_mean_42552
951,FC_mean_17785
952,FC_mean_18487
953,FC_mean_32051
954,FC_mean_44451
955,FC_mean_39195
956,FC_mean_39198
957,FC_mean_7390
958,FC_mean_20462
959,FC_mean_32706
960,FC_mean_39326
961,FC_mean_31693
962,FC_mean_8709
963,FC_mean_7888
964,FC_mean_34402
965,FC_mean_39942
966,FC_mean_7583
967,FC_mean_35009
968,FC_mean_2313
969,FC_mean_17265
970,FC_mean_25628
970,FC_mean_34399
972,FC_mean_11155
973,FC_mean_41183
974,FC_mean_6736
975,FC_mean_31242
976,FC_mean_38834
977,FC_mean_17932
978,FC_mean_23197
979,FC_mean_696
980,FC_mean_22900
981,FC_mean_18726
982,FC_mean_12811
983,FC_mean_6849
984,FC_mean_43763
985,FC_mean_26120
986,FC_mean_34830
987,FC_mean_22933
988,FC_mean_35297
989,FC_mean_44275
990,FC_mean_40354
991,FC_mean_26519
992,FC_mean_38064
993,FC_mean_37127
994,FC_mean_30404
995,FC_mean_42837
996,FC_mean_41532
997,FC_mean_15636
998,FC_mean_27300
999,FC_mean_11534
999,FC_mean_6734
1001,FC_mean_40640
1002,FC_mean_8871
1003,FC_mean_39967
1004,FC_mean_42958
1005,FC_mean_20669
1006,FC_mean_18733
1007,FC_mean_10051
1008,FC_mean_1402
1009,FC_mean_37384
1010,FC_mean_19544
1011,FC_mean_874
1012,FC_mean_8786
1013,FC_mean_36271
1014,FC_mean_11385
1015,FC_mean_6859
1016,FC_mean_8021
1017,FC_mean_14212
1018,FC_mean_14837
1019,FC_mean_5399
1020,FC_mean_32960
1021,FC_mean_6899
1022,FC_mean_3688
1023,FC_mean_22874
1024,FC_mean_30431
1025,FC_mean_8976
1026,FC_mean_6844
1027,FC_mean_26518
1028,FC_mean_37988
1029,FC_mean_12980
1030,FC_mean_20768
1031,FC_mean_6984
1032,FC_mean_31754
1033,FC_mean_22473
1034,FC_mean_42327
1035,FC_mean_40198
1036,FC_mean_24231
1037,FC_mean_42240
1038,FC_mean_18420
1039,FC_mean_1492
1040,FC_mean_29039
1041,FC_mean_5778
1042,FC_mean_41394
1043,FC_mean_23481
1044,FC_mean_9866
1045,FC_mean_29383
1046,FC_mean_28806
1047,FC_mean_11913
1048,FC_mean_16514
1049,FC_mean_3136
1050,FC_mean_35202
1051,FC_mean_23985
1051,FC_mean_25002
1053,FC_mean_39746
1054,FC_mean_14491
1055,FC_mean_39351
1056,FC_mean_28316
1057,FC_mean_33854
1058,FC_mean_12677
1059,FC_mean_2601
1060,FC_mean_26876
1061,FC_mean_31675
1062,FC_mean_33980
